代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
000300.SH,沪深300,2009/8/21,3135.37,3221.17,3113.7,3203.62,113910.78,8661680500
000300.SH,沪深300,2009/8/24,3222.4,3241.52,3178.86,3229.6,110907.92,8041406800
000300.SH,沪深300,2009/8/25,3210.85,3210.85,3019.12,3109.83,128446.12,9753013900
000300.SH,沪深300,2009/8/26,3082.68,3203.79,3065.46,3172.39,109792.47,8203640400
000300.SH,沪深300,2009/8/27,3149.57,3212.27,3116.89,3156.3,103604.61,8012520100
000300.SH,沪深300,2009/8/28,3152.04,3168.19,3030.73,3046.78,108787.28,8401794600
000300.SH,沪深300,2009/8/31,3003.54,3003.54,2825.77,2830.27,105568.32,8451731100
000300.SH,沪深300,2009/9/1,2804.58,2901.28,2795.49,2843.7,87743.21,7053530600
000300.SH,沪深300,2009/9/2,2824.64,2904.79,2813.62,2890.93,76293.19,6084338600
000300.SH,沪深300,2009/9/3,2898.45,3059.99,2892.65,3051.96,118821.39,9315744700
000300.SH,沪深300,2009/9/4,3055.35,3099.39,3038.99,3077.14,116181.67,8698471500
000300.SH,沪深300,2009/9/7,3097.79,3153.23,3078.13,3104.21,113813.19,8279074000
000300.SH,沪深300,2009/9/8,3084.2,3170.97,3047.3,3170.97,117969.33,8396563400
000300.SH,沪深300,2009/9/9,3188.31,3207.39,3143.74,3194.91,131813.7,9119115500
000300.SH,沪深300,2009/9/10,3179.19,3204.12,3150.17,3162.91,91467.42,6656600700
000300.SH,沪深300,2009/9/11,3152.82,3253.45,3152.69,3238.13,108989.36,8068966000
000300.SH,沪深300,2009/9/14,3248.35,3298.91,3240.53,3293.39,117064.81,8739388300
000300.SH,沪深300,2009/9/15,3298.81,3325.74,3264.95,3302.64,116411.5,8709217700
000300.SH,沪深300,2009/9/16,3290.39,3296.94,3212.45,3258.24,123641.48,8824448100
000300.SH,沪深300,2009/9/17,3274.58,3329.12,3274.58,3320.1,125326,9133340400
000300.SH,沪深300,2009/9/18,3325.06,3330.43,3170.96,3199.69,131631.98,10048840400
000300.SH,沪深300,2009/9/21,3163.51,3210.64,3090.61,3208.6,99685.18,7280197400
000300.SH,沪深300,2009/9/22,3196.01,3237.22,3131.02,3131.03,101633.74,7342510100
000300.SH,沪深300,2009/9/23,3130.14,3159.17,3041.42,3060.07,89049.56,6601371600
000300.SH,沪深300,2009/9/24,3041.82,3122.06,2989.24,3080.93,86891.31,6515210200
000300.SH,沪深300,2009/9/25,3057.11,3090.07,3028.41,3058.53,60733.02,4582049200
000300.SH,沪深300,2009/9/28,3066.37,3088.08,2959.74,2972.64,54593.2,4191835200
000300.SH,沪深300,2009/9/29,2975.53,2998.55,2923.93,2972.29,56674.42,4593235200
000300.SH,沪深300,2009/9/30,2992.98,3033.74,2988.29,3004.81,54803.61,4218452400
000300.SH,沪深300,2009/10/9,3078.75,3164.03,3071.27,3163.71,76061.66,5687104000
000300.SH,沪深300,2009/10/12,3181.58,3193.59,3151.26,3151.63,81562.33,5896196000
000300.SH,沪深300,2009/10/13,3144.02,3199.92,3140.5,3198.52,68577.13,5071370400
000300.SH,沪深300,2009/10/14,3209.07,3276.55,3204.31,3227.4,111183.23,8097812000
000300.SH,沪深300,2009/10/15,3258.55,3287.63,3227.09,3239.64,85391.96,6056201000
000300.SH,沪深300,2009/10/16,3250.1,3268.43,3188.43,3241.71,78892.05,5563625500
000300.SH,沪深300,2009/10/19,3238.85,3330.79,3231.81,3329.16,113841.45,7768314300
000300.SH,沪深300,2009/10/20,3355.36,3379.63,3343.02,3377.57,128508.37,8942627800
000300.SH,沪深300,2009/10/21,3375.03,3414.66,3358.55,3369.29,117445.16,8348894000
000300.SH,沪深300,2009/10/22,3364.15,3381.15,3341.42,3347.32,87978.52,6093658300
000300.SH,沪深300,2009/10/23,3354.98,3436.39,3354.98,3413.25,120909,8672542900
000300.SH,沪深300,2009/10/26,3421.7,3432.9,3385.44,3414.24,97800.98,6844252400
000300.SH,沪深300,2009/10/27,3384.29,3392.1,3314.32,3314.72,105228.81,7420955100
000300.SH,沪深300,2009/10/28,3303.77,3337.17,3258.27,3329.33,86228.53,6259484900
000300.SH,沪深300,2009/10/29,3265.19,3291.18,3239.01,3247.05,84414.94,6130535400
000300.SH,沪深300,2009/10/30,3305.38,3329.54,3276.32,3280.37,84226.42,6064706200
000300.SH,沪深300,2009/11/2,3205.84,3394.72,3198.31,3392.8,110679.46,8198115800
000300.SH,沪深300,2009/11/3,3402.53,3447.48,3397.26,3435.43,115935.44,8379109800
000300.SH,沪深300,2009/11/4,3443.52,3476.34,3415.22,3453.89,117780.7,8606527300
000300.SH,沪深300,2009/11/5,3458.87,3471.83,3432.26,3464.32,103539.08,8064778400
000300.SH,沪深300,2009/11/6,3491.08,3506.03,3474.36,3483.02,124138.42,9219031500
000300.SH,沪深300,2009/11/9,3487.11,3495.89,3452.61,3495.79,108916,7805090400
000300.SH,沪深300,2009/11/10,3520.4,3532.19,3501.5,3503.78,116073.65,8430098700
000300.SH,沪深300,2009/11/11,3500.59,3514.83,3468.86,3495.67,100494.4,7262632100
000300.SH,沪深300,2009/11/12,3506.95,3529.06,3487.68,3499.99,106569.5,7996266100
000300.SH,沪深300,2009/11/13,3489.54,3518.89,3445.36,3518.72,122356.58,9121017100
000300.SH,沪深300,2009/11/16,3541.05,3625.89,3541.05,3625.8,170544.81,12315732300
000300.SH,沪深300,2009/11/17,3644.96,3649.42,3619.99,3628.35,135058.68,9739136800
000300.SH,沪深300,2009/11/18,3633.85,3652.81,3612.79,3630.23,119034.89,8922628300
000300.SH,沪深300,2009/11/19,3638.07,3653.9,3604.61,3642.44,125514.32,9494009500
000300.SH,沪深300,2009/11/20,3630.58,3658.21,3597.31,3631.01,127585.25,9475075100
000300.SH,沪深300,2009/11/23,3636.53,3666.27,3628.2,3665.51,135750.45,9399094100
000300.SH,沪深300,2009/11/24,3680.75,3698.13,3538.86,3548.08,203721.99,14756682200
000300.SH,沪深300,2009/11/25,3541.51,3630.3,3508.06,3629.63,157030.86,11460232900
000300.SH,沪深300,2009/11/26,3635.79,3646.61,3472.95,3485.77,180809.38,12788237900
000300.SH,沪深300,2009/11/27,3440.34,3480.93,3367.29,3382.51,125776,8929468800
000300.SH,沪深300,2009/11/30,3415.08,3511.77,3415.08,3511.67,117377.39,8441534100
000300.SH,沪深300,2009/12/1,3507.56,3566.78,3485.52,3560.83,138002.62,10151863900
000300.SH,沪深300,2009/12/2,3578.87,3607.56,3570.29,3597.33,138929.25,9805203300
000300.SH,沪深300,2009/12/3,3596.95,3603.12,3551.48,3590.88,128562.63,8997857200
000300.SH,沪深300,2009/12/4,3581.63,3646.26,3530.06,3643.49,188843.99,13413090100
000300.SH,沪深300,2009/12/7,3644.63,3672.8,3633.45,3668.83,131991.69,9122554600
000300.SH,沪深300,2009/12/8,3670.81,3671.04,3590.94,3624.02,118750.86,8294086400
000300.SH,沪深300,2009/12/9,3579.28,3603.7,3543.42,3554.48,97091.97,6852150700
000300.SH,沪深300,2009/12/10,3579.83,3601.29,3544.9,3577.24,81151.4,5756373800
000300.SH,沪深300,2009/12/11,3589.41,3614.95,3568.51,3575.02,74282.93,5455091200
000300.SH,沪深300,2009/12/14,3572.53,3623.27,3495.64,3612.75,113441.73,8378502100
000300.SH,沪深300,2009/12/15,3594.51,3620.32,3578.28,3583.34,98783.63,6918649300
000300.SH,沪深300,2009/12/16,3568.28,3610.69,3550.67,3560.72,81340.9,5696391200
000300.SH,沪深300,2009/12/17,3571.05,3582.44,3475.84,3480.15,86756.67,6328620100
000300.SH,沪深300,2009/12/18,3450.05,3453.35,3385.68,3391.74,89137.67,6611101500
000300.SH,沪深300,2009/12/21,3386.33,3404.64,3354.65,3396.62,69055.78,4832980500
000300.SH,沪深300,2009/12/22,3402.23,3404.75,3296.77,3305.54,75498.51,5394268500
000300.SH,沪深300,2009/12/23,3303.73,3342.99,3296.29,3336.48,67948.27,4806450400
000300.SH,沪深300,2009/12/24,3346.76,3445.7,3339.3,3438.82,94811.63,6437782300
000300.SH,沪深300,2009/12/25,3434.33,3441.96,3410.67,3424.78,68701.83,4691457600
000300.SH,沪深300,2009/12/28,3432.82,3489.57,3432.82,3478.43,78966,5537539000
000300.SH,沪深300,2009/12/29,3481.9,3501.25,3451.18,3500.74,78053.67,5553576500
000300.SH,沪深300,2009/12/30,3503.82,3561.44,3498.38,3558.86,124684.57,8842937000
000300.SH,沪深300,2009/12/31,3561.37,3579.52,3542.38,3575.68,98004.03,6924189000
000300.SH,沪深300,2010/1/4,3592.47,3597.75,3535.23,3535.23,93419.84,6610108000
000300.SH,沪深300,2010/1/5,3545.19,3577.53,3497.66,3564.04,128302.44,8580964100
000300.SH,沪深300,2010/1/6,3558.7,3588.83,3541.17,3541.73,121045.99,7847312500
000300.SH,沪深300,2010/1/7,3543.16,3558.56,3452.77,3471.46,120436.17,8035003700
000300.SH,沪深300,2010/1/8,3456.91,3482.08,3426.7,3480.13,90190.96,6079025300
000300.SH,沪深300,2010/1/11,3593.11,3594.53,3465.32,3482.05,134114,8998017200
000300.SH,沪深300,2010/1/12,3477.84,3535.41,3437.66,3534.92,134071.42,9374327800
000300.SH,沪深300,2010/1/13,3448.29,3490.11,3415.69,3421.14,159860.39,11245790100
000300.SH,沪深300,2010/1/14,3433.47,3470.32,3411.81,3469.05,118107.87,8335325200
000300.SH,沪深300,2010/1/15,3472.52,3500.07,3448.66,3482.74,104035.18,7254310200
000300.SH,沪深300,2010/1/18,3471.78,3501.26,3458.04,3500.68,117884.26,8285430700
000300.SH,沪深300,2010/1/19,3506.81,3528.39,3497.09,3507.48,108023.53,7488323200
000300.SH,沪深300,2010/1/20,3512.25,3515.45,3387.82,3394.43,128416.17,9249514600
000300.SH,沪深300,2010/1/21,3397.04,3425.18,3364.72,3408.57,100076.61,7059506800
000300.SH,沪深300,2010/1/22,3364.45,3390.8,3293.19,3366.2,119197.82,8893340400
000300.SH,沪深300,2010/1/25,3340.01,3372.43,3326.27,3328.01,76626.63,5684917100
000300.SH,沪深300,2010/1/26,3328.11,3341.2,3222.14,3242.8,81586.06,6175223100
000300.SH,沪深300,2010/1/27,3243.04,3255.12,3183.37,3198.57,70540.27,5269139400
000300.SH,沪深300,2010/1/28,3195.29,3220.31,3168.46,3206.57,64082.12,4699071600
000300.SH,沪深300,2010/1/29,3190.32,3249.46,3176.92,3204.16,68018.12,5026261300
000300.SH,沪深300,2010/2/1,3198.23,3198.31,3116.44,3152.71,75982.15,5700138000
000300.SH,沪深300,2010/2/2,3170.78,3211.94,3143.09,3146.19,68318.41,5013003300
000300.SH,沪深300,2010/2/3,3160.71,3231.1,3094.57,3230.72,87536.25,6479889400
000300.SH,沪深300,2010/2/4,3206.43,3242.52,3190.44,3218.8,75466.55,5897272600
000300.SH,沪深300,2010/2/5,3147.72,3177.42,3129.92,3153.09,73693.13,5910584500
000300.SH,沪深300,2010/2/8,3152.25,3172.31,3133.81,3150.99,47902.43,3735595100
000300.SH,沪深300,2010/2/9,3147.76,3178.95,3144.48,3169.19,45222.66,3595315800
000300.SH,沪深300,2010/2/10,3195.14,3214.46,3182.83,3214.13,48152.15,3421989400
000300.SH,沪深300,2010/2/11,3216.69,3238.35,3207.17,3220.4,46999.71,3579105200
000300.SH,沪深300,2010/2/12,3232.88,3253.2,3228.74,3251.28,46703.22,3405823800
000300.SH,沪深300,2010/2/22,3248.95,3261.95,3232.78,3233.35,49981.33,3828377200
000300.SH,沪深300,2010/2/23,3225.39,3225.39,3152.93,3198.63,62386.08,4274289800
000300.SH,沪深300,2010/2/24,3177.08,3244.82,3165.13,3244.48,64414.1,4998943700
000300.SH,沪深300,2010/2/25,3252.15,3294.14,3249.33,3292.13,89485.8,6758661700
000300.SH,沪深300,2010/2/26,3286.1,3301.15,3273.69,3281.67,70171.67,5210728800
000300.SH,沪深300,2010/3/1,3290.01,3330.38,3287.56,3324.42,81205.69,6050452000
000300.SH,沪深300,2010/3/2,3327.1,3339.89,3299.69,3311.24,76233.99,5703437400
000300.SH,沪深300,2010/3/3,3313.02,3335.65,3293.92,3335.08,78442.13,6062273200
000300.SH,沪深300,2010/3/4,3338.67,3345.91,3244.98,3250.57,89462.91,6934681000
000300.SH,沪深300,2010/3/5,3253.16,3276.4,3239.68,3259.76,59621.18,4562913800
000300.SH,沪深300,2010/3/8,3268.4,3293.93,3258.03,3286.18,54686.56,4154087600
000300.SH,沪深300,2010/3/9,3285.62,3322.51,3255.98,3305.86,71971.3,5419948600
000300.SH,沪深300,2010/3/10,3304.04,3321.08,3267.76,3279.69,61760.43,4642107900
000300.SH,沪深300,2010/3/11,3282.2,3303.49,3251.7,3276.71,63732.66,4748775400
000300.SH,沪深300,2010/3/12,3277.31,3284.26,3232.12,3233.13,52611.21,3995734400
000300.SH,沪深300,2010/3/15,3231.22,3234.82,3171.8,3183.18,49219.9,3784430400
000300.SH,沪深300,2010/3/16,3183.78,3204.29,3169.1,3203.97,41510.43,3084778000
000300.SH,沪深300,2010/3/17,3214.22,3274,3207.27,3273.92,62587.4,4580093400
000300.SH,沪深300,2010/3/18,3277.88,3295.37,3256.59,3267.56,62509.13,4694801300
000300.SH,沪深300,2010/3/19,3270.98,3296.41,3251.14,3293.87,62114.23,4606218700
000300.SH,沪深300,2010/3/22,3297.82,3313.92,3288.51,3302.63,65652.98,4943946200
000300.SH,沪深300,2010/3/23,3305.55,3309.12,3272.92,3275.57,62145.53,4653953600
000300.SH,沪深300,2010/3/24,3282.05,3298.54,3271.03,3276.67,58330.3,4454796600
000300.SH,沪深300,2010/3/25,3270.39,3270.39,3222.82,3229.13,58604.76,4498428500
000300.SH,沪深300,2010/3/26,3226.8,3285.39,3220.59,3275,61592.84,4744496500
000300.SH,沪深300,2010/3/29,3295.76,3363.61,3293.67,3358.54,110326.97,8472491000
000300.SH,沪深300,2010/3/30,3361.35,3372.27,3350.31,3366.71,78682.67,5643698000
000300.SH,沪深300,2010/3/31,3369.19,3369.9,3338.75,3345.61,72120.89,5312428700
000300.SH,沪深300,2010/4/1,3349.88,3392.48,3349.88,3391.94,92360.5,6777266900
000300.SH,沪深300,2010/4/2,3400.14,3412.2,3391.81,3407.35,99040.76,6907345200
000300.SH,沪深300,2010/4/6,3422.85,3436.29,3386.89,3405.15,93985.88,6519171000
000300.SH,沪深300,2010/4/7,3403.09,3404.58,3369.02,3386.95,76733.16,5401122800
000300.SH,沪深300,2010/4/8,3381.31,3381.31,3336.16,3346.74,89317.47,6218532200
000300.SH,沪深300,2010/4/9,3348.77,3379.4,3342.47,3379.17,75590.36,5128056700
000300.SH,沪深300,2010/4/12,3388.36,3393.56,3330.3,3351.48,105996.61,7456515000
000300.SH,沪深300,2010/4/13,3350.73,3401.71,3324.05,3391.72,116440.34,7990769500
000300.SH,沪深300,2010/4/14,3394.64,3404.52,3377.44,3403.71,90787.57,6030613100
000300.SH,沪深300,2010/4/15,3407.03,3412.94,3365.88,3394.57,88700.24,6105168500
000300.SH,沪深300,2010/4/16,3388.29,3388.29,3348.78,3356.33,67235.6,4714036800
000300.SH,沪深300,2010/4/19,3313.5,3313.5,3175.44,3176.42,118855.97,8841630000
000300.SH,沪深300,2010/4/20,3176.41,3196.65,3130.96,3173.37,88005.97,6413785900
000300.SH,沪深300,2010/4/21,3178.88,3237.54,3164.77,3236.68,93373.38,6692833100
000300.SH,沪深300,2010/4/22,3222.68,3231.99,3177.73,3201.54,98970.39,7108168800
000300.SH,沪深300,2010/4/23,3198.78,3224.74,3172.58,3190,92115.67,6125267900
000300.SH,沪深300,2010/4/26,3195.46,3207.72,3168.37,3172,74959.12,5089419900
000300.SH,沪深300,2010/4/27,3163.1,3163.1,3060.85,3108.41,88058.36,6529657400
000300.SH,沪深300,2010/4/28,3080.32,3122.12,3062.09,3097.35,65484.93,4599540600
000300.SH,沪深300,2010/4/29,3114.94,3130.7,3059.8,3060.06,69250.87,4826097100
000300.SH,沪深300,2010/4/30,3060.12,3068.13,3014.07,3067.37,73190.88,5447788100
000300.SH,沪深300,2010/5/4,3005.49,3056.08,2994.92,3019.45,54558.61,4124861000
000300.SH,沪深300,2010/5/5,2981.78,3036.87,2943.36,3036.39,80835.34,5967044100
000300.SH,沪深300,2010/5/6,3014.91,3014.91,2895.39,2896.86,81502.26,5877041300
000300.SH,沪深300,2010/5/7,2835.88,2892.53,2817.15,2836.79,79147.5,6111939900
000300.SH,沪深300,2010/5/10,2842.37,2872.31,2798.52,2858.23,64909.19,5020917300
000300.SH,沪深300,2010/5/11,2916.34,2922.13,2790.7,2800.82,73894.67,5836349000
000300.SH,沪深300,2010/5/12,2781.71,2832.15,2756.42,2818.16,64693.99,5300227100
000300.SH,沪深300,2010/5/13,2818.58,2886.97,2811.66,2886.91,67486.54,5514577800
000300.SH,沪深300,2010/5/14,2865.58,2888.09,2849.24,2868.02,55175.29,4249871900
000300.SH,沪深300,2010/5/17,2828.88,2828.88,2712.44,2714.72,62395.51,5216684700
000300.SH,沪深300,2010/5/18,2711.41,2781.85,2686.97,2771.35,62746.25,5450967100
000300.SH,沪深300,2010/5/19,2748.95,2803.7,2723.3,2762.17,54656.4,4557622100
000300.SH,沪深300,2010/5/20,2739.22,2793.88,2721.07,2726.02,52677.92,4217480300
000300.SH,沪深300,2010/5/21,2656.42,2769.09,2647.6,2768.79,63501.81,5447538300
000300.SH,沪深300,2010/5/24,2787.75,2886.37,2787.75,2873.47,89961.88,7450233800
000300.SH,沪深300,2010/5/25,2851.26,2855.33,2798.02,2813.94,67954.99,5516832700
000300.SH,沪深300,2010/5/26,2814.44,2839.03,2797.63,2813.94,48495.6,3985856400
000300.SH,沪深300,2010/5/27,2808.05,2866.87,2771.59,2859.98,65266.77,5344520900
000300.SH,沪深300,2010/5/28,2885.86,2893.69,2835.07,2850.3,64342.51,5153498900
000300.SH,沪深300,2010/5/31,2835.33,2857.42,2772.79,2773.26,56695.8,4621685400
000300.SH,沪深300,2010/6/1,2755.28,2782.29,2710.59,2744.16,53230.91,4485142600
000300.SH,沪深300,2010/6/2,2729.33,2757.91,2700.08,2757.53,46364.23,3958702000
000300.SH,沪深300,2010/6/3,2769.1,2787.51,2735.7,2736.08,47143.26,3958725800
000300.SH,沪深300,2010/6/4,2721.36,2748.48,2713.1,2744.39,39858.36,3274629100
000300.SH,沪深300,2010/6/7,2692.83,2716.4,2673.34,2695.72,47062.7,3954199300
000300.SH,沪深300,2010/6/8,2694.11,2720.59,2672.06,2699.34,42677.1,3514018200
000300.SH,沪深300,2010/6/9,2711.64,2787.83,2687.33,2782.13,70710.08,6020953300
000300.SH,沪深300,2010/6/10,2755.94,2776.26,2746.11,2750.02,50312.24,4290633400
000300.SH,沪深300,2010/6/11,2766.2,2782.1,2755.95,2758.87,48871.48,4055858500
000300.SH,沪深300,2010/6/17,2778.53,2784.92,2742.64,2742.73,40293.23,3261235600
000300.SH,沪深300,2010/6/18,2739.03,2755.84,2686.61,2696.17,50256.35,4180834400
000300.SH,沪深300,2010/6/21,2698.98,2784.47,2686.32,2780.66,62809.19,5526148200
000300.SH,沪深300,2010/6/22,2772.89,2795.32,2766.44,2783.72,45207.21,3909605200
000300.SH,沪深300,2010/6/23,2768.7,2788.22,2734.05,2758.5,41600.24,3560035000
000300.SH,沪深300,2010/6/24,2753.71,2783.51,2739.81,2757.5,33772.86,2922068200
000300.SH,沪深300,2010/6/25,2744.12,2759.45,2715.66,2736.29,34649.18,3067178200
000300.SH,沪深300,2010/6/28,2734.51,2751.46,2710.09,2716.78,31198.28,2771004400
000300.SH,沪深300,2010/6/29,2717.47,2724.23,2591.69,2592.02,50635.97,4875855200
000300.SH,沪深300,2010/6/30,2572.91,2575.82,2546.84,2563.07,35809.89,3569879400
000300.SH,沪深300,2010/7/1,2557.92,2574.1,2524.57,2526.07,32478.46,3285764600
000300.SH,沪深300,2010/7/2,2523.04,2542.12,2462.2,2534.11,43367.32,4491410000
000300.SH,沪深300,2010/7/5,2507.35,2529.43,2476.49,2512.65,30922.3,3217857400
000300.SH,沪深300,2010/7/6,2504.87,2563.41,2502.93,2562.9,38976.84,3971476200
000300.SH,沪深300,2010/7/7,2561.11,2580.61,2548.56,2580.48,37059.9,3572090900
000300.SH,沪深300,2010/7/8,2591.51,2602.23,2564.64,2575.92,35348.76,3405696600
000300.SH,沪深300,2010/7/9,2578.55,2662.16,2557.26,2647.1,61470.07,5849304500
000300.SH,沪深300,2010/7/12,2647.42,2689.81,2636.65,2676.22,63462.26,5846249100
000300.SH,沪深300,2010/7/13,2649.66,2649.66,2618.34,2634.59,45125.11,4322850600
000300.SH,沪深300,2010/7/14,2640.93,2684.62,2640.54,2653.61,49497.11,4668886000
000300.SH,沪深300,2010/7/15,2650.33,2680.44,2607.79,2608.52,41444.71,4044045900
000300.SH,沪深300,2010/7/16,2597,2621.33,2573.79,2616.13,35422.33,3506330200
000300.SH,沪深300,2010/7/19,2592.09,2691.94,2585.01,2682.47,59826.13,5386807000
000300.SH,沪深300,2010/7/20,2685.46,2746.24,2685.46,2741.5,80958.22,7312834500
000300.SH,沪深300,2010/7/21,2744.7,2766.21,2733.72,2747.34,73734.69,7075709200
000300.SH,沪深300,2010/7/22,2738.03,2783.14,2734.07,2781.29,63576.6,6106480600
000300.SH,沪深300,2010/7/23,2787.52,2806.98,2769.44,2793.08,70423.34,6451856500
000300.SH,沪深300,2010/7/26,2798.76,2811.95,2775.78,2811.06,59848.91,5358002600
000300.SH,沪深300,2010/7/27,2803.76,2812.21,2785.37,2795.72,55963.99,4979988400
000300.SH,沪深300,2010/7/28,2796.48,2866.4,2784.16,2863.72,84516.85,7998595400
000300.SH,沪深300,2010/7/29,2866.77,2888.6,2852,2877.98,92278.22,9596540900
000300.SH,沪深300,2010/7/30,2871.48,2876.14,2844.68,2868.85,65224.48,6257559100
000300.SH,沪深300,2010/8/2,2868.28,2922.61,2867.45,2917.28,73569.07,7174330000
000300.SH,沪深300,2010/8/3,2925.25,2929.61,2865.76,2865.97,86870.57,8174836400
000300.SH,沪深300,2010/8/4,2858.35,2876.6,2818.25,2876.43,75670.14,7131803900
000300.SH,沪深300,2010/8/5,2874.66,2877.31,2833.67,2850.83,73038.46,6715758100
000300.SH,沪深300,2010/8/6,2848.16,2898.53,2821.03,2897.66,82145.15,7491489500
000300.SH,沪深300,2010/8/9,2894.1,2922.62,2888.05,2918.24,83431.98,7472639100
000300.SH,沪深300,2010/8/10,2920.4,2925.3,2832.08,2832.64,84283.7,7843503400
000300.SH,沪深300,2010/8/11,2823.15,2864.36,2823.15,2850.21,58786.3,5497913300
000300.SH,沪深300,2010/8/12,2822.79,2860.37,2810.1,2816.39,65825.61,5989322700
000300.SH,沪深300,2010/8/13,2818.41,2856.04,2799.22,2855.55,62923.75,5850772100
000300.SH,沪深300,2010/8/16,2851.22,2927.69,2843.02,2922.08,91427.51,8106804300
000300.SH,沪深300,2010/8/17,2927.26,2949.73,2917.83,2942.29,86700.54,7645291200
000300.SH,沪深300,2010/8/18,2945.98,2962.75,2924.67,2937.36,80832.37,7074760000
000300.SH,沪深300,2010/8/19,2940.77,2975.19,2928.01,2955.4,91734.59,7692486500
000300.SH,沪深300,2010/8/20,2943.33,2951.96,2892.64,2898.33,82298.17,7166330600
000300.SH,沪深300,2010/8/23,2895.71,2920.54,2886.66,2896.19,57772.78,4891551700
000300.SH,沪深300,2010/8/24,2892.13,2933.12,2866.8,2911.83,65036.59,6109379600
000300.SH,沪深300,2010/8/25,2893.99,2904.66,2842.25,2843.02,67048.22,6361062100
000300.SH,沪深300,2010/8/26,2853.11,2868.88,2836.13,2850.09,51862.92,4867044200
000300.SH,沪深300,2010/8/27,2847.45,2861.07,2833.42,2858.57,46699.34,4078958200
000300.SH,沪深300,2010/8/30,2874.25,2921.09,2872.92,2915.01,77341.62,6574988200
000300.SH,沪深300,2010/8/31,2905.15,2910.06,2889.81,2903.19,79976.35,6576610400
000300.SH,沪深300,2010/9/1,2907.66,2931.76,2859.17,2884.04,87931.89,7697557800
000300.SH,沪深300,2010/9/2,2917.74,2931.55,2903.03,2921.39,88923.14,7070085100
000300.SH,沪深300,2010/9/3,2926.94,2929.55,2891.88,2920.21,87724.83,7264102700
000300.SH,沪深300,2010/9/6,2935.89,2980.42,2935.89,2975.09,110466.12,9385568100
000300.SH,沪深300,2010/9/7,2979.3,2991.44,2959.9,2983.11,85488.19,7351936100
000300.SH,沪深300,2010/9/8,2970,2982.72,2953.84,2980.97,92660.88,7287200200
000300.SH,沪深300,2010/9/9,2986.87,2986.87,2922.2,2926.46,103248.28,8139555400
000300.SH,沪深300,2010/9/10,2928,2940.79,2890.04,2932.55,83743.16,6508670400
000300.SH,沪深300,2010/9/13,2933.59,2977.08,2925.42,2962.32,87536.18,6727990000
000300.SH,沪深300,2010/9/14,2971.55,2984.47,2954.51,2965.01,87204.42,7010590300
000300.SH,沪深300,2010/9/15,2965.54,2965.54,2905.63,2913.19,86445.96,7161964200
000300.SH,沪深300,2010/9/16,2908.32,2917.85,2834.03,2857.79,84198.38,7407428400
000300.SH,沪深300,2010/9/17,2864.72,2877.08,2847.68,2861.37,62466.33,5193886700
000300.SH,沪深300,2010/9/20,2865.04,2872.22,2829.76,2849.83,57582.99,5028310400
000300.SH,沪深300,2010/9/21,2859.43,2869.38,2844.13,2857.48,44742.03,3575188100
000300.SH,沪深300,2010/9/27,2869.93,2905.53,2864.21,2905.03,62611.53,4907182300
000300.SH,沪深300,2010/9/28,2900.54,2900.54,2875.66,2880.91,80859.75,5866082600
000300.SH,沪深300,2010/9/29,2877.27,2908.73,2866.85,2874.81,74516.02,5678223600
000300.SH,沪深300,2010/9/30,2859.06,2935.6,2857.42,2935.57,80709.73,6300024700
000300.SH,沪深300,2010/10/8,2965.65,3055.84,2963.24,3044.23,134986.64,9999472000
000300.SH,沪深300,2010/10/11,3069.19,3154.2,3069.19,3132.9,212607.07,15873490400
000300.SH,沪深300,2010/10/12,3121.64,3173.85,3106.22,3172.73,178245.22,12736170500
000300.SH,沪深300,2010/10/13,3176.89,3221.65,3165.58,3217.58,195444.72,14460777300
000300.SH,沪深300,2010/10/14,3245.13,3286.02,3215.03,3224.14,227654.46,17961183800
000300.SH,沪深300,2010/10/15,3204.72,3327.68,3199.12,3327.68,245619.3,19341414000
000300.SH,沪深300,2010/10/18,3345.8,3390.02,3288.78,3306.16,267884.37,21788205100
000300.SH,沪深300,2010/10/19,3300.52,3375.87,3280,3375.67,165488.91,13044179100
000300.SH,沪深300,2010/10/20,3304.22,3439.23,3301.01,3396.88,235372.06,16652846000
000300.SH,沪深300,2010/10/21,3404.72,3418.09,3344.96,3374.69,175383.71,12388324500
000300.SH,沪深300,2010/10/22,3365.6,3408.49,3346.11,3378.66,163153.62,11636185700
000300.SH,沪深300,2010/10/25,3386.85,3481.35,3366.43,3481.08,208809.41,14543310500
000300.SH,沪深300,2010/10/26,3491.47,3499.82,3436.46,3466.08,205216.46,14263699900
000300.SH,沪深300,2010/10/27,3451.43,3490.22,3398.1,3403.87,177072.55,12376157000
000300.SH,沪深300,2010/10/28,3390.43,3420.89,3371.44,3397.69,141135.88,9834945600
000300.SH,沪深300,2010/10/29,3400.26,3404.6,3351.6,3379.98,145528.37,10045897000
000300.SH,沪深300,2010/11/1,3390.41,3473,3390.41,3473,186725.76,12626914800
000300.SH,沪深300,2010/11/2,3484.23,3522.18,3449.72,3463.13,233976.23,15491145000
000300.SH,沪深300,2010/11/3,3462.74,3474.71,3419.08,3420.34,178803.33,12635930300
000300.SH,沪深300,2010/11/4,3426.46,3480.93,3419.64,3480.51,164721.39,11679948100
000300.SH,沪深300,2010/11/5,3538.99,3554.47,3498.28,3520.8,196618.04,13768802700
